video_title,comment
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"Grade das richtige Auto für Leute die nur in der Stadt unterwegs sind und nicht viel transportieren müssen. Studenten, Senioren, gewisse Handwerksbranchen, Berufspendler. Und günstig ist er auch noch. Jetzt müsste Fiat ihn halt nur noch in brauchbaren Stückzahlen liefern können. Ich glaube, die haben da ein echtes Erfolgsrezept. Grade auch nachdem sich Smart ja verabschiedet hat, und der Dacia Spring so ein Reinfall ist."
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"Danke, für den tollen Bericht, wie immer. Wäre der Wagen auch was für Singles die nur mal drei Kisten Cola holen (maximal)? Es müssten nur die Preise jetzt an den Verbrennern angepasst werden"
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"Ich fahre ihn seit 12/2020 (also mehr oder weniger blind bestellt) und bin nach anfänglichen kleineren Softwareproblemen 100% zufrieden. Mittlerweile hat meine Frau ihren Verbrenner-500er auch gegen einen &quot;E&quot; getauscht. Der Durchschnittverbrauch, gemessen ab Mai 2021, liegt bei 15kwh/100km (ohne Ladeverluste). Bei den zur Zeit hohen Temperaturen kann man ihn tatsächlich so sparsam bewegen wie im Video berichtet. Gerade gestern lag ich bei 9.9kWh. Im Schnitt sind es zur Zeit ca. 12kwh/100km. <br><br>Ich hatte übrigens zuvor einen Abarth (was für ein Systemwechsel ;) ) und hätte mich anfangs auch über einen elektrischen Abarth gefreut, aber meiner Meinung nach vergisst man solche Gedanken ganz schnell, da das elektrische Konzept einfach nicht dazu passt - es ist nicht mehr wichtig unbedingt 220km/h fahren zu können. Zudem ist der &quot;E&quot; bei weitem nicht mehr so kopflastig wie der Abarth. Schade ist nur der frühe und heftige ESP-Eingriff. Das muss man deaktivieren wenn es etwas flotter zugehen soll. Und für ein Beschleunigungsvergleich mit einem Abarth bis, sagen wir Tempo 70km/h, bin ich jederzeit bereit ;)"
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,Typisch. Unsere ZE40 macht Uber 240km  mit Tempo 100.<br>Sehr schönes wagen diese 500.
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"Wir fahren nun den 500e seit zwei Monaten und sind begeistert. Reichweite gemischt, Autobahn, Überland und Stadt 270km. bei Temperaturen über 20°C werden wir die Reichweite noch erhöhen. Fahren meistens im Range-Modus. Als Zwietauto aus unserer Sicht, das Beste was es auf dem Markt im Moment gibt. Klar der Preis könnte von einem Kauf abhalten, aber man bekommt viel fürs Geld."
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"So schön wie ein Hinterradantrieb sein mag, einen Heckmotor halte ich auch bei Elektrofahrzeugen nicht für sinnvoll, wenn das Fahrzeug in erster Linie ein Alltagsfahrzeug sein soll, weil der Motor im Heck einfach immer noch wahnsinnig viel Platz frisst. Da sollte man dann lieber den Motor nach vorne setzen und wenn man Hinterradantrieb will per Kardanwelle nach hinten durchtreiben. Das kostet zwar etwas Durchleitewirkungsgrad, jedoch hat man im Gegenzug halt auch einen für die Abmessungen angemessenen Kofferraum."
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"Ich fände bei kleinen Autos interessant, wenn beim Platzangebot hinten auch eine &quot;Kompromissstellung&quot; des Beifahrersitzes getestet wird. So, dass man vorne noch okay sitzen kann, hinten aber mehr Platz bietet. So wird es in der Realität ja oft gemacht."
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,Mein 500 c La Prima in Nero hole ich morgen ab! Ich freue mich 🇨🇭😍
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"Schönes Video und es zeigt, das wir die richtige Wahl für unseren elektrischen Zweitwagen getroffen haben. Donnerstag 17 Uhr holen wir ihn ab 😀"
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,Ich verstehe irgendwie nicht warum jeder den Fiat 500e bewirbt. Wir sind den Probegefahren und finden das Lenkverhalten viel zu leichtgängig und die Innenraumqualität echt schlecht. Alles voller Hardplastik. Einzig gute an dem Fahrzeug Reichweite und außen Design.
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"Da die meisten Menschen alleine im Fahrzeug unterwegs sind, ist der nicht vorhandene Platz auf der Rückbank fast egal."
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"Nettes Auto &gt; wenn sowas mal unter 15.000,- Euro neu zu kaufen ist, dann passt auch Preis/Leistung. 191km Reichweite für knapp 31.000 Euro ist doch wohl ein Witz !!"
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"Unser 500e LaPrima Cabrio kommt in 2 Wochen, soooooo geil"
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,Schickes Auto aber preis ist frech und die Reichweite ein Lacher. Unter min 300 km würde ich kein e-Auto kaufen
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"Alternative <a href=""http://www.youtube.com/results?search_query=%23hondae"">#HondaE</a> :-) Gruß aus dem Honda Lager"
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"Es wäre ein Traum, wenn eine vollelektrische Abarth-Version kommen würde, mit sportlicher Optik, mehr POWER und wenigstens mal eine Höchstgeschwindigkeit von mindestens 200 km/h!"
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,Ich bleib bei meinem I3 aber ist schon süß die Kugel
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"Ein E-Auto um einmal um das Haus herumzufahren, schade um das Geld, das dafür ausgegeben werden soll."
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"Ich würde ihn mir nicht als STADTAUTO kaufen, weil innerhalb von Städten nicht mit Autos gefahren werden muss - finde ich sehr überflüssig. Da nehme ich lieber das (Lasten-)Rad.<br><br>Ich kann mir den 500e aber sehr gut als KURZSTRECKENAUTO vorstellen; habe vorhin zufällig mit meiner Frau drüber gesprochen,, mir den 500e als Pendelauto zu kaufen. Ich hätte ca. 65km einfache Strecke und würde auf der Arbeit laden. Dafür ideal."
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"Man muss schon grenzdebil sein, wenn man 30k € für so &#39;ne E-Knutschkugel bezahlt. Leistung und Reichweite sind ein Witz. 🤑"
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"Ich den Fiat 500 electro durchaus interessant.<br>Aber bei preisen, die erst bei 30.000€ starten, wird sich den kaum einer leisten können."
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,Für den Fiat 500e gibt es Frunk zum Nachrüsten.
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"Schade, dass es kein Supertest ist 🤔"
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"Nun,  ich fahre zum Porsche Taycan den Fiat500e und ganz ehrlich,  ich fahre in der Stadt lieber den Italiener... er zaubert immer ein Lächeln auf die Lippen. Leistung und Reichweite völlig ausreichend.  Wir haben den kleinen für 140eur/Monat (12tkm/Jahr) geleast, so ist er auch finanziell äußerst Interessent... das Geld zahle ich alleine monatlich im Leasing für die Winterräder beim Porsche...<br>Tolles kleines Auto. Der nächste wird ein Fiat 500e Cabrio 😉"
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,Mir gefällt er auch besonders gut 😊 deswegen habe ich mir eine bestellt leider die langen Lieferzeiten. Ich hoffe ich kann ihn als Zweitwagen gut nutzen und die Verarbeitung soll mittlerweile auch bei Fiat besser geworden sein. Ich hoffe dass der Kleine bald kommt dann kann ich mehr zu sagen.
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"Wenn der max die Hälfte kosten würde....... evtl. Aber egal was der kann......das Geld ist einfach deutlich zu viel. Stellt euch einfach vor......1986, n 500er für 30000dm? Wer hätte? Extra gar nicht mehr umgerechnet. 60000dm für n kleinstwagen? Sicher. Macht man, wenn man richtig intelligent..,..🤦😉🤷...... vor allem wenn ich im Ohr hab, Hartplastik, Hartkunststoff und so weiter. <br>Bei so einem Preis? Leder, Alcantara und Extras bis zum geht nicht mehr. Was kostet die Möhre vollausgestattet? 60000eu?"
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"Mit dem i10 beweist Hyundai, dass auch Kleinstwagen durchaus Platz bieten können. Der Fiat 500e will dagegen optisch gefallen. Schaue ich mir Listenpreise und Alltagsnutzen an, würde bei dem Vergleich der Hyundai deutlich gewinnen. Da es im E-Autosegment noch wenig Auswahl bei den Kleinen gibt, ist der Fiat 500e trotzdem ein interessantes Auto."
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,Der 500e ist einfach mega
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"<a href=""https://www.youtube.com/watch?v=pijyB62jKz0&amp;t=431"">7:11</a> &quot;Gerade wenn man während der Fahrt etwas Bedienen will...&quot;<br><br>NEIN!!!<br>Eine Bedienung der Touchscreens WÄHREND der Fahrt gehört verboten (technisch unmöglich gemacht), ohne wenn und aber!<br><br>Zur sicheren Bedienung eines KFZ gehört eine Bedinungsmöglichkeit für alle relevanten Bedienmöglichkeiten die man &quot;Blind&quot; bedienen kann und die einem auch haptisch eine klare Rückmeldung gibt, also Hebel, Knöpfe und Schalter.<br><br>Das rumgefummel an einem Touchscreen ist nichts anderes wie das rumgespiele am Handy während der Fahrt!  Es ist mir unbegreiflich warum solche ablenkenden Systeme während des Fahrbetriebs überhaupt zugelassen werden. Hier besteht dringend eine Überarbeitung seitens der Zulassungsbehörden. Ich sehe des öfteren Leute (im Stadtverkehr) die sich mehr auf ihren Screen konzentrieren wie auf den Verkehr um sie herum. Auf Landstraßen oder Autobahnen dürfte es ähnlich sein, aber hier ist es von außen nicht zu erkennen (Abstände und Geschwindigkeiten sind zu groß)."
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"Absolut schlechtes Preis-/Leistungsverhältnis...Entweder ist die Kopfstütze zu kurz eingestellt, oder eben untauglich . Herr Bloch sitzt da, wie auf nem  Kutschbock."
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"Für einen alten Single wie mich würde der auch als normales einziges Alltagsauto reichen. Endlich mal ein kleines Auto mit vernünftigen Ladezeiten und erträglicher Reichweite. Davon kann es ruhig mehr geben, aber die Autoindustrie setzt meist auf Luxusschiffe mit &quot;LKW&quot; -Abmessungen.....🤔"
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,Der El‘ Patron würde sagen: ist er zu teuer bist du zu schwach😎
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"Der müsste laut meiner Rechnung ca.10 Kilometer pro Minute laden.(DC laden)<br>Da es ein Stadt Auto ist und 80% in der Stadt unterwegs sein wird, eher 12 Kilometer pro Minute."
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"Unserer hat jetzt 27000km runter und er macht jeden Tag aufs Neue richtig Spaß. Das Auto ist knuffig, schön zu fahren und als Cabrio versüßt er einem noch mehr das Leben. <br>Kritik übe ich aus, dass er bei 150kmh abgeregelt ist. Ein Unding, solange wir noch dürfen! Und die App!! Die ist ihres Namens nicht würdig. Macht nichts richtig, 3 von 4mal geht die Strandklimatisierung nicht an, live Ladestand geht nicht und und und. Setzen 6 liebe Fiat Ingenieure! <br>Ansonsten klare Kaufempfehlung hab schon den 2 bestellt ✌️"
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"Man bezahlt nur den Kultstatus und die Förderung wird vom Händler einfach wieder on top gepackt...<br>Für das Geld bekommt man schon ganz andere, bessere Autos"
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"Für jemanden in der Stadt vollkommen in Ordnung, gerade was Parkplatz, Wenden und Reichweite angeht, auch für einen nicht allzu großen Wocheneinkauf reicht der Kofferraum aus. Ich habe mir den Kleinen auch angeschaut als Zweitwagen und getestet, habe mich aber letztendlich für einen Corsa-e entschieden. Warum? Mein Fahrprofil entspricht nicht dem, wo sich der 500e zu Hause fühlt. Ich habe relativ ausgeglichenes Stadt/Land/Autobahnprofil als Arbeitsweg, weswegen der Corsa mit realistischen knapp 100km Reichweite einfach mehr Sicherheit gibt (nur 1-2x die Woche Laden statt 2-3x beim Fiat). Dann hat der Corsa-e einen größeren Kofferraum, welchen ich auch oft nutze um meine Arbeitssachen zu verstauen (oder eben 2 Einkaufskisten). Und letztendlich der Preis: 31k für den Flitzer ist schon happig. Habe meinen Corsa (Elegance Variante) ordentlich mit Zusätzen ausgestattet und bin bei knapp 33k (u.A. Matrix Licht, fast alle Fahrassistenten und dem 11kW Lader, der ja dummerweise knapp 1200€ extra kostet -.-). Hätte der Fiat 26k gekostet, wäre das wesentlich akzeptabler, vor allem da ja derzeit noch die 9000€ Förderung abgezogen wird."
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"<a href=""https://www.youtube.com/watch?v=pijyB62jKz0&amp;t=181"">3:01</a> V-Klasse für Arme"
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"An sich ein nettes Auto, auch optisch. Ich mochte aber auch den alten 500er schon gerne.<br><br>Wo ich aber gleich wieder raus bin, ist beim Bildschirm. Wenn ich schon sehe, dass einer 3x auf den Bildschirm tippen muss, bevor das Display überhaupt reagiert, dann vergeht mir die Lust. Und das soll man dann während der Fahrt bedienen?! Und inzwischen kommt ja wirklich jeder Neuwagen mit diesem Kram. Handy und Tablet im Auto sind verboten (aus gutem Grund), aber dann wird dieser ganze Touchkram verbaut. Ich kapier&#39;s nicht."
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,Nichts gegen Elektro als Antrieb aber wie meine Vorredner bereits erwähnten sind circa 31.000 einfach viel zu viel für einen Kleinwagen egal ob Haupt- oder Zweitwagen.
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,es gibt 31000 Gründe ihn nicht zu kaufen 😃😃
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,Viel zu teuer das teil ..
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,Der Wiederverkaufswert ist nach wenigen Jahren unter alles Sau.. die Batterie nach 6 Jahren Schrott.. - fahrender Sondermüll!
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,Super-süss! 💘
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,31t für ein Fiat und dann höre ich es andauernd Klappern ohne mich
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,"ist sicherlich ein nettes Auto, aber die Hälfte des Preises hätte es eher für einen Kleinwagen getan"
Fiat 500 Elektro: Der beste 500 ever! - Test | auto motor und sport,Wie soll ein E-Auto besser als ein richtiges Auto sein ????🤣😂🤣😂
Ruhunuzu gençleştirin!!!#fiat#araba#satış#dolcevita#500#otokocyenimahalle,Bella
2019 FIAT 500 (69HP) Top Speed Acceleration | No Speed Limit,MAN I LOVE DROVE SLOW CAR FAST❤❤LITERALLY😂
2019 FIAT 500 (69HP) Top Speed Acceleration | No Speed Limit,"<a href=""https://www.youtube.com/watch?v=LvN7tyBl7_Q&amp;t=260"">4:20</a> …."
2019 FIAT 500 (69HP) Top Speed Acceleration | No Speed Limit,"Can i just say this is a one solid city car right there. And you got to admit, it`s charming inside. Maybe not in a red but this white stock interior, omg. And no, I`m not the fag, and that`s best lol"
2019 FIAT 500 (69HP) Top Speed Acceleration | No Speed Limit,Hey wie groß bist du und wie fandest du die Sitzhöhe?
2019 FIAT 500 (69HP) Top Speed Acceleration | No Speed Limit,"<a href=""https://www.youtube.com/watch?v=LvN7tyBl7_Q&amp;t=140"">2:20</a><br>Hahhhaha 😂"
2019 FIAT 500 (69HP) Top Speed Acceleration | No Speed Limit,Brawo fiacik
2019 FIAT 500 (69HP) Top Speed Acceleration | No Speed Limit,from 2013 160hp to 2019 69hp. What happened there?
2019 FIAT 500 (69HP) Top Speed Acceleration | No Speed Limit,"Very popular italian citycar, as fiat panda and lancia ypsilon; 1.2 FIRE engine is a legend, very strong and the maintenance is cheap and easy; born in 80&#39;s and produced until 2020 (but actually we have a lot of this engines in stock) this engines lives in many many many new and old cars :)"
2019 FIAT 500 (69HP) Top Speed Acceleration | No Speed Limit,driving the manual makes a difference ... now try that in the cough cough automatic or is that a cvt?
2019 FIAT 500 (69HP) Top Speed Acceleration | No Speed Limit,Is it possible for you to do an autobahn top speed run in a Mercedes w169 A150/A160. I have one but unfortunately the UK motorways implemented speed limits around 60 years ago
